A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,Monto,Fraude
0,2,1331,0,0,0,0,0,0,AR,,0,1,1,0,1,0.00,0.00,3.32,233.14,0
0,8,,0,0,0,0,0,0,AR,,0,3,1,0,1,0.00,0.00,3.55,29.05,0
0,7,,0,0,0,0,0,0,AR,,0,3,1,0,1,0.00,0.00,2.16,48.19,0
0,1,8057,0,0,0,0,0,0,AR,,1,2,2,0,1,0.00,0.00,8.86,186.36,0
0,1,4530,0,0,0,0,0,0,AR,0.86,0,1,1,0,1,0.00,0.00,3.98,158.71,0
0,8,759,0,0,0,0,0,0,AR,,1,1,1,0,1,0.00,0.00,55.74,306.77,0
0,16,,0,0,0,0,0,0,AR,,0,1,1,0,1,0.00,0.00,26.11,63.45,0
3,4,107607,2,0,0,0,1,0,AR,0.73,1,1,1,0,1,0.00,0.00,30.66,190.79,0
1,5,79636,0,0,0,0,0,0,AR,,0,1,1,0,1,0.00,0.00,36.50,263.99,0
0,6,3541,0,0,0,0,0,0,AR,,0,1,1,0,1,0.00,0.00,11.27,14.68,0
0,13,14248,0,0,0,0,0,0,AR,,0,1,1,0,1,0.00,0.00,52.82,58.06,0
0,10,19,0,0,0,0,0,0,AR,,1,2,2,0,1,0.00,0.00,65.07,269.77,1
0,8,1016,0,0,0,0,0,0,AR,,0,1,1,0,1,0.00,0.00,20.41,83.72,0
0,14,9067,0,4,0.005,0,0,4,AR,,0,1,1,0,4,0.00,0.00,92.48,31.12,0
0,12,12736,0,1,0,0,0,0,AR,,0,2,1,0,2,0.00,0.00,85.80,111.32,0
1,8,,0,0,0,0,0,0,AR,,1,1,1,0,1,0.00,0.00,84.90,292.35,0
0,10,14778,0,0,0,0,0,0,AR,,0,3,1,0,5,0.00,0.00,19.92,83.76,0
0,6,252,0,0,0,0,0,0,AR,,0,1,1,0,1,0.00,0.00,12.19,53.01,0
0,3,3279,0,0,0,0,0,0,AR,,0,1,1,0,1,0.00,0.00,40.54,274.59,0
1,15,,0,4,0.008,0,0,0,AR,,1,1,1,0,1,0.00,0.00,7.53,683.78,0
0,13,,0,0,0,0,0,0,AR,,0,2,1,0,1,0.00,0.00,6.48,210.35,0
0,6,,0,0,0,0,0,0,AR,,0,2,1,0,1,0.00,0.00,4.57,3.08,0
1,19,1143,0,3,0.006,0,0,0,AR,,1,1,1,0,2,0.00,0.00,82.83,60.96,0
0,7,259,0,0,0,0,0,0,AR,,0,1,1,0,1,0.00,0.00,35.93,91.39,0
0,12,,0,1,0.004,0,0,0,AR,,0,1,1,0,2,0.00,0.00,4.55,40.29,0
0,15,353775,0,0,0,0,0,0,AR,,0,1,1,0,1,0.00,0.00,10.78,54.55,0
0,6,7258,0,0,0,0,0,0,AR,,1,1,1,0,1,0.00,0.00,70.20,371.02,0
0,12,1082,0,0,0,0,0,0,AR,,0,1,1,0,1,0.00,0.00,56.64,30.75,0
0,3,,0,0,0,0,0,0,AR,,1,2,1,0,3,0.00,0.00,0.60,41.88,0
0,4,353790,0,3,0.429,0,0,1,AR,0.82,0,2,1,0,2,0.00,0.00,13.67,376.32,0
3,1,14960,0,0,0,0,0,0,AR,,1,2,1,0,1,0.00,0.00,31.33,715.59,0
0,6,254,0,0,0,0,0,0,AR,0.62,1,1,1,0,1,0.00,0.00,52.67,247.01,0
0,4,353859,0,0,0,0,0,0,AR,,1,1,1,0,1,0.00,0.00,24.86,408.13,0
0,2,353805,0,0,0,0,0,0,AR,0.79,0,2,1,0,3,0.00,0.00,33.28,105.97,0
0,6,49298,0,0,0,0,0,0,AR,,1,1,1,0,1,0.00,0.00,5.30,23.79,0
0,7,,0,0,0,0,0,0,AR,,0,1,1,0,1,0.00,0.00,8.65,869.27,0
0,2,590,0,0,0,0,0,0,AR,,0,1,1,0,1,0.00,0.00,85.20,76.87,0
0,6,536276,0,3,0,0,0,3,AR,,0,1,1,0,1,0.00,0.00,85.76,12.51,0
0,5,447776,0,0,0,0,0,0,AR,,1,1,1,0,1,0.00,0.00,15.69,137.77,0
0,2,15090,0,0,0,0,0,0,AR,,1,1,1,0,1,0.00,0.00,19.43,338.74,0
1,5,11094,0,0,0,0,0,0,AR,,0,1,1,0,2,0.00,0.00,8.67,275.60,0
0,11,,0,0,0,0,0,0,AR,,0,2,1,0,1,0.00,0.00,30.68,182.83,0
0,3,498,0,0,0,0,0,0,AR,0.69,0,2,1,0,1,0.00,0.00,28.08,335.81,0
0,5,51899,0,0,0,0,0,0,AR,0.55,0,2,1,0,3,0.00,0.00,92.26,37.11,0
13,4,107686,0,0,0,0,0,0,AR,,0,1,1,0,1,0.00,0.00,9.55,190.79,0
1,1,21,0,0,0,0,0,0,AR,,0,1,1,0,1,0.00,0.00,4.21,689.14,0
0,1,107722,0,0,0,0,0,0,AR,,0,1,1,0,3,0.00,0.00,1.10,477.04,0
0,5,,0,1,0,0,0,0,AR,0.58,1,1,1,0,3,0.00,0.00,3.65,31.59,0
0,3,,0,4,0.062,0,0,0,AR,,0,1,1,0,3,0.00,0.00,3.49,14.28,0
0,4,,0,4,0.062,0,0,0,AR,,0,1,1,0,3,0.00,0.00,4.04,55.56,0
0,10,12254,0,0,0,0,0,0,AR,,1,2,2,0,1,0.00,0.00,31.03,67.80,1
0,6,,0,0,0,0,0,0,AR,,1,1,1,0,1,0.00,0.00,3.20,92.66,0
0,1,276,0,0,0,0,0,0,AR,,1,1,1,0,1,0.00,0.00,20.61,264.52,0
1,12,65320,0,0,0,0,0,0,AR,,1,1,1,0,1,0.00,0.00,88.99,192.38,0
0,1,18,0,0,0,0,0,0,AR,,0,1,1,1,1,0.00,0.00,6.96,206.74,0
0,3,14658,0,0,0,0,0,0,AR,,0,1,1,0,2,0.00,0.00,33.35,255.09,0
0,2,2458,0,0,0,0,0,0,AR,,1,1,1,0,1,0.00,0.00,25.33,86.63,0
0,13,11605,0,0,0,0,0,0,AR,,0,1,1,0,1,0.00,0.00,29.82,100.67,0
0,9,,0,0,0,0,0,0,AR,,0,1,1,0,3,0.00,0.00,2.95,108.67,0
0,8,7494,0,0,0,0,0,0,AR,0.52,1,4,4,0,1,123.25,123.25,42.74,33.66,0
0,5,29397,0,0,0,0,0,0,AR,,0,1,1,0,3,0.00,0.00,7.65,100.65,0
0,7,119,6,0,0,0,2,0,AR,,1,1,1,0,1,0.00,0.00,37.57,63.56,0
0,9,8552,0,0,0,0,0,0,AR,,0,1,1,0,3,0.00,0.00,27.53,230.60,0
0,1,438,0,0,0,0,0,0,AR,,0,1,1,0,1,0.00,0.00,39.35,52.48,0
0,12,16662,0,0,0,0,0,0,AR,,0,1,1,0,1,0.00,0.00,88.07,50.59,0
0,5,8811,0,0,0,0,0,0,AR,,0,1,1,0,1,0.00,0.00,29.13,96.43,0
0,7,129,0,0,0,0,0,0,AR,,0,1,1,0,1,0.00,0.00,26.77,190.84,0
0,1,,0,0,0,0,0,0,AR,,0,3,1,0,2,0.00,0.00,3.60,274.07,0
0,3,2962,0,0,0,0,0,0,AR,,0,1,1,0,1,0.00,0.00,29.83,77.34,0
0,3,26782,0,0,0,0,0,0,AR,,1,1,1,0,1,0.00,0.00,10.93,29.10,0
0,3,,0,0,0,0,0,0,AR,0.58,0,6,1,0,1,0.00,0.00,21.31,39.33,0
0,11,1571,0,0,0,0,0,0,AR,,0,2,1,0,1,0.00,0.00,21.04,31.17,0
0,2,3052,0,0,0,0,0,0,AR,0.78,1,1,1,0,1,132.47,0.00,9.62,132.47,0
0,6,682,0,0,0,0,0,0,AR,,1,1,1,0,1,0.00,0.00,32.63,"1,462.56",0
0,4,739,0,0,0,0,0,0,AR,,0,1,1,0,1,0.00,0.00,10.76,39.76,0
0,7,2075,0,0,0,0,0,0,AR,,0,2,1,0,2,0.00,0.00,4.95,211.99,0
0,-1,,0,0,0,0,0,0,AR,,1,1,1,0,2,0.00,0.00,6.16,191.47,0
0,1,5242,0,1,0.5,0,0,0,AR,,0,5,1,0,1,0.00,0.00,89.14,24.30,0
0,2,5592,0,1,0,0,0,0,AR,0.69,0,1,1,0,1,0.00,0.00,10.59,201.33,0
0,1,228,0,0,0,0,0,0,AR,,0,1,1,0,2,0.00,0.00,6.28,19.08,0
0,1,2232,0,0,0,0,0,0,AR,,0,1,1,0,1,0.00,0.00,31.13,561.56,0
0,-1,,0,0,0,0,0,0,AR,,0,1,1,0,2,0.00,0.00,19.89,47.18,0
0,6,,0,1,1,0,0,0,AR,,1,1,1,0,1,0.00,0.00,2.69,22.69,0
0,1,1427,0,0,0,0,0,0,AR,,1,1,1,0,1,0.00,0.00,10.29,320.55,0
0,5,3834,0,0,0,0,0,0,AR,0.67,0,1,1,0,1,0.00,0.00,48.97,126.64,0
0,8,1949,0,0,0,0,0,0,AR,,1,1,1,0,1,0.00,0.00,38.15,25.92,0
0,8,19422,0,0,0,0,0,0,AR,,1,1,1,0,1,0.00,0.00,19.14,477.04,0
0,3,151,0,0,0,0,0,0,AR,,1,1,1,0,1,0.00,0.00,19.44,137.83,0
0,12,1584,1,0,0,0,0,0,AR,,0,1,1,0,3,0.00,0.00,4.98,367.89,0
0,4,101165,0,0,0,0,0,0,AR,,0,1,1,0,1,0.00,0.00,25.38,127.17,0
0,1,4269,0,0,0,0,0,0,AR,,1,1,1,0,1,0.00,0.00,11.13,530.05,0
0,3,327255,0,0,0,0,0,0,AR,,0,1,1,0,1,0.00,0.00,28.12,121.87,0
0,16,,0,0,0,0,0,0,AR,,0,1,1,0,1,0.00,0.00,58.30,54.50,0
0,8,79697,0,0,0,0,0,0,AR,,0,1,1,0,1,0.00,0.00,49.20,248.57,0
0,10,95,0,0,0,0,0,0,AR,,0,2,1,0,1,0.00,0.00,87.45,275.66,0
0,6,12787,0,0,0,0,0,0,AR,,0,1,1,0,1,0.00,0.00,4.17,50.10,0
0,14,24295,0,0,0,0,0,0,AR,,0,1,1,0,1,0.00,0.00,31.60,11.45,0
0,-1,,1,0,0,0,1,0,AR,,0,1,1,0,1,0.00,0.00,1.55,129.66,0
1,5,19428,0,0,0,0,0,0,AR,,1,1,1,0,1,0.00,0.00,11.08,415.55,0
0,3,4769,0,0,0,0,0,0,AR,,0,2,1,0,1,0.00,0.00,23.76,54.92,0
0,10,,1,1,0.003,0,0,0,AR,0.64,2,2,1,0,4,0.00,0.00,2.80,44.86,0
0,7,4345,0,0,0,0,0,0,AR,,0,1,1,0,1,0.00,0.00,19.75,8.22,0
0,4,1986,0,0,0,0,0,0,AR,,1,1,1,0,1,0.00,0.00,8.04,37.05,0
0,1,16410,0,0,0,0,0,0,AR,,1,1,1,0,1,0.00,0.00,19.81,104.96,0
0,5,,0,0,0,0,0,0,AR,,0,1,1,0,1,0.00,0.00,21.35,264.42,0
0,16,4348,0,0,0,0,0,0,AR,,0,1,1,0,1,0.00,0.00,43.27,8.22,0
0,13,,0,0,0,0,0,0,AR,,0,1,1,0,1,0.00,0.00,23.61,51.47,0
0,1,27708,0,0,0,0,0,0,AR,,0,1,1,0,2,0.00,0.00,8.03,38.96,0
0,8,119771,0,0,0,0,0,0,AR,,0,1,1,0,1,0.00,0.00,8.31,29.63,0
1,2,40664,0,0,0,0,0,0,AR,,0,1,1,0,1,0.00,0.00,54.04,742.07,0
0,2,8673,0,0,0,0,0,0,AR,,0,1,1,0,1,0.00,0.00,17.74,259.22,0
0,2,1485,0,0,0,0,0,0,AR,,0,1,1,0,1,0.00,0.00,21.19,164.28,0
0,9,,0,0,0,0,0,0,AR,,1,2,2,0,1,0.00,0.00,48.02,128.32,0
0,13,119655,0,1,0.021,0,0,0,AR,,0,3,1,0,4,0.00,0.00,1.88,25.34,0
1,1,2069,2,0,0,0,0,0,AR,,1,1,1,0,1,0.00,0.00,86.64,265.00,0
0,7,5869,0,0,0,0,0,0,AR,,0,1,1,0,1,0.00,0.00,21.57,29.10,0
0,3,483,0,0,0,0,0,0,AR,,1,1,1,0,1,0.00,0.00,32.77,530.11,0
0,1,5286,0,0,0,0,0,0,AR,,0,1,1,0,1,0.00,0.00,29.57,164.28,0
0,16,152,0,0,0,0,0,0,AR,,0,1,1,0,1,0.00,0.00,86.83,10.55,0
0,4,14,0,0,0,0,0,0,AR,,1,1,1,0,1,0.00,0.00,13.89,30.16,0
0,6,101219,0,0,0,0,0,0,AR,,0,1,1,0,2,0.00,0.00,93.15,46.38,0
0,1,8229,0,0,0,0,0,0,AR,,1,1,1,0,1,0.00,0.00,4.69,29.05,0
0,9,,2,1,1,1,0,0,AR,,0,4,1,0,3,0.00,0.00,2.70,38.17,0
0,5,1235,0,0,0,0,0,0,AR,,1,1,1,0,1,0.00,0.00,35.14,90.07,0
0,1,758,0,0,0,0,0,0,AR,0.88,1,1,1,0,3,438.18,0.00,11.13,84.28,0
0,4,,0,0,0,0,0,0,AR,,0,1,1,0,2,0.00,0.00,3.70,92.20,0
0,4,536767,1,0,0,0,1,0,AR,,0,1,1,0,1,0.00,0.00,16.39,29.10,0
1,6,15952,0,0,0,0,0,0,AR,,0,1,1,0,1,0.00,0.00,22.13,135.12,0
0,17,23493,0,1,0.008,0,0,0,AR,0.59,0,1,1,0,1,0.00,0.00,64.73,10.23,1
2,10,102677,0,3,0.667,0,0,0,AR,,1,1,1,0,1,0.00,0.00,43.15,342.98,0
0,-1,,0,0,0,0,0,0,AR,,0,1,1,0,1,0.00,0.00,17.96,189.57,0
0,4,4181,0,0,0,0,0,0,AR,,1,1,1,0,1,0.00,0.00,15.26,32.34,0
0,3,863,0,0,0,0,0,0,AR,,1,1,1,0,1,0.00,0.00,9.62,83.70,0
0,5,184521,0,0,0,0,0,0,AR,,0,1,1,0,1,0.00,0.00,18.52,42.27,0
5,2,102510,0,0,0,0,0,0,AR,0.77,3,3,3,0,3,715.59,0.00,22.17,357.82,0
0,2,2891,0,4,0.417,0,0,0,AR,,1,1,1,0,1,0.00,0.00,9.48,151.08,0
0,4,2891,0,3,0.667,0,0,0,AR,,1,1,1,0,1,0.00,0.00,27.62,151.08,0
0,6,,0,0,0,0,0,0,AR,,0,1,1,0,5,0.00,0.00,1.99,151.24,0
0,7,1584,0,1,0.08,0,0,0,AR,0.71,1,1,1,0,3,0.00,0.00,14.33,42.41,0
0,12,117,0,0,0,0,0,0,AR,,0,1,1,0,1,0.00,0.00,23.42,583.12,0
0,14,,2,2,0,0.5,0,1,AR,0.59,0,1,1,0,1,0.00,0.00,10.24,17.39,0
0,16,,2,2,0,0.5,0,1,AR,0.56,0,1,1,0,1,0.00,0.00,28.33,503.55,0
0,-1,,0,0,0,0,0,0,AR,,1,1,1,0,1,0.00,0.00,20.61,153.78,0
0,9,12982,0,0,0,0,0,0,AR,,0,1,1,0,1,0.00,0.00,46.76,137.30,0
0,12,,0,0,0,0,0,0,AR,,0,1,1,0,1,0.00,0.00,22.30,37.48,0
0,1,1596,0,6,0.015,0,0,0,AR,,1,1,2,2,3,0.00,0.00,33.73,251.75,0
0,11,2543,0,0,0,0,0,0,AR,,1,1,1,0,1,0.00,0.00,15.52,26.45,0
0,1,167,0,0,0,0,0,0,AR,0.81,2,3,3,0,3,151.08,0.00,10.67,50.36,0
1,12,79654,0,0,0,0,0,0,AR,0.71,0,1,1,0,1,0.00,0.00,17.84,233.19,1
0,9,26,0,0,0,0,0,0,AR,,0,1,1,0,1,0.00,0.00,13.64,427.40,0
1,2,37935,0,0,0,0,0,0,AR,,1,1,1,0,1,0.00,0.00,23.58,158.98,0
4,3,8,0,0,0,0,0,0,AR,0.76,4,3,1,0,2,0.00,0.00,58.30,348.28,0
0,5,6368,0,3,0.03,0,0,3,AR,,0,1,1,0,1,0.00,0.00,86.49,66.21,0
2,3,102537,0,0,0,0,0,0,AR,,0,2,1,0,1,0.00,0.00,37.63,199.32,0
0,16,,4,3,0.053,0,1,2,AR,0.71,1,1,1,0,3,0.00,0.00,4.46,105.49,0
0,11,29035,0,0,0,0,0,0,AR,0.48,0,1,1,0,1,0.00,0.00,88.45,24.41,0
0,3,996,0,0,0,0,0,0,AR,,1,1,1,0,1,0.00,0.00,10.46,26.45,0
1,2,18569,0,4,0.074,0,0,0,AR,0.85,1,1,1,0,1,0.00,0.00,17.63,270.30,0
0,6,26968,0,0,0,0,0,0,AR,,0,1,1,0,2,0.00,0.00,15.24,408.13,0
0,5,1972,0,0,0,0,0,0,AR,0.76,0,1,1,0,1,0.00,0.00,20.20,327.54,0
0,5,69443,0,0,0,0,0,0,AR,0.72,0,2,1,0,1,0.00,0.00,88.40,111.27,0
0,2,10571,0,0,0,0,0,0,AR,,0,2,1,0,1,0.00,0.00,5.83,148.38,0
1,5,,0,0,0,0,0,0,AR,0.88,0,2,1,0,3,0.00,0.00,0.60,341.10,0
0,1,4422,0,0,0,0,0,0,AR,,0,1,1,0,2,0.00,0.00,52.39,577.81,0
0,1,4055,0,0,0,0,0,0,AR,,1,1,1,0,1,0.00,0.00,4.18,31.49,0
0,2,508,0,0,0,0,0,0,AR,0.74,0,1,1,0,1,0.00,0.00,32.65,119.27,0
0,7,448464,0,0,0,0,0,0,AR,,1,2,1,0,1,0.00,0.00,50.54,277.19,0
0,9,2837,0,0,0,0,0,0,AR,,0,1,1,0,1,0.00,0.00,24.32,22.16,0
0,1,,0,0,0,0,0,0,AR,0.95,1,1,1,0,2,0.00,0.00,0.25,12.02,0
1,6,3093,0,0,0,0,0,0,AR,,0,1,1,0,1,0.00,0.00,7.54,185.48,0
0,4,2461,0,0,0,0,0,0,AR,,1,1,1,0,1,0.00,0.00,8.33,40.77,0
0,5,51941,0,0,0,0,0,0,AR,,0,1,1,0,1,0.00,0.00,35.37,42.36,0
0,15,,0,0,0,0,0,0,AR,,2,1,1,0,1,0.00,0.00,17.33,39.33,0
0,6,19957,0,0,0,0,0,0,AR,,0,1,1,0,1,0.00,0.00,4.81,13.42,0
0,5,,0,0,0,0,0,0,AR,,0,1,1,0,1,0.00,0.00,7.34,233.14,0
0,16,42482,0,0,0,0,0,0,AR,,0,1,1,0,1,0.00,0.00,7.75,24.33,0
0,6,15007,0,0,0,0,0,0,AR,,1,1,1,0,1,0.00,0.00,11.08,18.50,0
0,2,2921,0,1,0.011,0,0,0,AR,,0,1,1,0,2,0.00,0.00,2.31,8.48,0
0,2,327379,0,0,0,0,0,0,AR,,1,1,1,0,1,0.00,0.00,13.98,26.45,0
0,10,0,0,3,0.021,0,0,0,AR,0.60,0,1,1,0,2,0.00,0.00,18.02,477.10,0
0,8,814,0,0,0,0,0,0,AR,0.58,1,2,1,0,1,0.00,0.00,26.17,17.97,1
0,4,11326,0,3,0.004,0,0,3,AR,,1,1,1,0,1,0.00,0.00,92.18,105.99,0
0,3,844,0,5,0.081,0,0,0,AR,0.79,0,1,1,0,1,0.00,0.00,21.59,220.48,0
0,11,4242,0,0,0,0,0,0,AR,0.52,1,2,1,0,1,0.00,0.00,37.81,42.36,1
2,11,7766,0,0,0,0,0,0,AR,,0,1,1,0,1,0.00,0.00,30.18,89.06,0
0,6,1163,0,0,0,0,0,0,AR,,1,1,1,0,1,0.00,0.00,11.96,158.50,0
0,12,15408,0,0,0,0,0,0,AR,0.53,0,2,1,0,2,0.00,0.00,45.80,29.10,0
0,5,,0,3,0.023,0,0,2,AR,,2,2,2,0,3,0.00,0.00,8.12,150.50,0
0,3,101254,0,0,0,0,0,0,AR,,0,1,1,0,1,0.00,0.00,9.80,37.48,0
0,7,7456,0,6,0.007,0,0,3,AR,,0,1,1,0,1,0.00,0.00,93.35,20.94,1
0,3,2288,0,0,0,0,0,0,AR,,0,1,1,0,3,0.00,0.00,19.79,132.47,0
0,1,12154,0,0,0,0,0,0,AR,,1,1,1,0,1,0.00,0.00,10.21,232.19,0
0,8,845,0,0,0,0,0,0,AR,0.61,2,1,1,0,1,0.00,0.00,52.39,3.18,0
0,1,3887,4,2,1,0.013,1,1,AR,,0,1,1,0,2,0.00,0.00,1.39,177.48,0
0,17,4533,0,0,0,0,0,0,AR,,1,3,1,0,2,0.00,0.00,51.95,84.02,0
0,12,1640,2,1,1,1,0,0,AR,,0,6,1,0,1,0.00,0.00,12.56,36.05,0
0,2,448577,0,0,0,0,0,0,AR,0.93,1,1,1,0,1,0.00,0.00,2.04,81.58,0
0,11,1736,2,1,1,1,0,0,AR,,0,6,1,0,1,0.00,0.00,12.55,84.29,0
1,1,38201,0,0,0,0,0,0,AR,,0,1,1,0,2,0.00,0.00,14.66,202.98,1
1,12,33152,0,0,0,0,0,0,AR,,1,1,1,0,1,0.00,0.00,14.89,192.32,0
0,8,4739,0,0,0,0,0,0,AR,,1,1,1,0,1,0.00,0.00,97.31,68.86,0
0,2,3834,0,1,0.016,0,0,0,AR,,0,2,1,0,3,0.00,0.00,30.48,208.34,0
3,6,102563,2,0,0,0.044,0,0,AR,,2,2,2,0,2,0.00,0.00,15.06,245.97,1
0,11,2409,0,0,0,0,0,0,AR,,0,1,1,0,1,0.00,0.00,11.11,31.22,0
0,6,3825,0,0,0,0,0,0,AR,,1,1,1,0,1,0.00,0.00,6.97,153.68,0
0,7,56,0,0,0,0,0,0,AR,,0,1,1,0,1,0.00,0.00,88.34,76.87,0
1,2,33161,0,0,0,0,0,0,AR,,1,1,1,0,1,0.00,0.00,7.46,192.32,0
2,2,,1,2,0.013,0,0,1,AR,0.85,0,2,1,0,2,0.00,0.00,2.43,29.00,0
0,1,3349,0,0,0,0,0,0,AR,,0,2,1,0,1,0.00,0.00,15.91,111.32,0
0,6,95,0,0,0,0,0,0,AR,,1,1,1,0,1,0.00,0.00,21.52,23.06,0
0,2,737,8,4,1,0.007,2,2,AR,,0,1,1,0,2,0.00,0.00,1.68,243.85,0
0,10,1195,0,0,0,0,0,0,AR,,0,2,1,0,1,0.00,0.00,24.04,127.17,0
0,9,327410,0,0,0,0,0,0,AR,,1,1,1,0,1,0.00,0.00,12.14,26.45,0
0,9,,0,4,0,0,0,0,AR,,0,1,1,0,1,0.00,0.00,9.16,115.40,0
0,3,,0,0,0,0,0,0,AR,,2,4,1,0,3,0.00,0.00,2.28,29.58,0
0,3,13424,0,0,0,0,0,0,AR,,1,1,1,0,1,0.00,0.00,7.96,203.08,0
1,9,19436,0,2,1,0,0,0,AR,,0,1,1,0,2,0.00,0.00,15.79,119.22,0
0,-1,,1,0,0,0,0,0,AR,,0,1,1,0,2,0.00,0.00,0.36,12.56,0
1,8,33167,4,0,0,0,0,0,AR,,1,1,1,0,1,0.00,0.00,15.23,192.32,0
0,3,3273,0,0,0,0,0,0,AR,,0,1,1,0,1,0.00,0.00,12.70,25.87,0
0,2,,0,1,0.25,0,0,1,AR,,0,1,1,0,2,0.00,0.00,0.24,124.41,0
2,1,38058,0,0,0,0,0,0,AR,,1,1,1,0,1,0.00,0.00,6.62,191.85,0
0,3,,0,1,0.25,0,0,1,AR,,0,1,1,0,2,0.00,0.00,0.20,92.53,0
1,10,16854,0,0,0,0,0,0,AR,,0,1,1,0,1,0.00,0.00,30.99,259.70,0
0,9,124671,0,0,0,0,0,0,AR,,1,1,1,0,1,0.00,0.00,91.56,68.86,0
1,5,102593,0,0,0,0,0,0,AR,,0,1,1,0,1,0.00,0.00,11.38,206.69,0
0,1,26408,0,0,0,0,0,0,AR,,0,1,1,0,2,0.00,0.00,1.40,327.02,0
0,4,27484,0,0,0,0,0,0,AR,,0,1,1,0,1,0.00,0.00,15.68,76.81,0
0,3,3633,0,0,0,0,0,0,AR,,1,1,1,0,1,0.00,0.00,7.64,46.69,0
2,2,,1,0,0,0,0,0,AR,0.94,0,3,1,0,4,0.00,0.00,0.55,24.70,0
0,9,1905,0,0,0,0,0,0,AR,,1,1,1,0,1,0.00,0.00,42.86,"1,247.60",0
1,11,40727,0,0,0,0,0,0,AR,0.61,0,1,1,0,1,0.00,0.00,25.75,262.35,0
0,3,1163,0,0,0,0,0,0,AR,,1,1,1,0,1,0.00,0.00,4.35,85.35,0
0,4,0,0,0,0,0,0,0,AR,,1,1,1,0,1,0.00,0.00,25.66,106.02,0
0,6,7461,0,0,0,0,0,0,AR,,0,1,1,0,1,0.00,0.00,84.90,22.99,0
0,2,505,0,0,0,0,0,0,AR,,1,2,2,0,1,0.00,0.00,11.25,259.22,0
0,3,16525,0,0,0,0,0,0,AR,,0,1,1,0,1,0.00,0.00,4.19,20.41,0
1,10,15813,0,0,0,0,0,0,AR,0.74,0,1,1,0,1,0.00,0.00,9.98,15.11,1
0,11,23984,0,0,0,0,0,0,AR,,0,2,1,0,4,0.00,0.00,90.55,142.47,0
0,5,327462,0,0,0,0,0,0,AR,,0,1,1,0,1,0.00,0.00,23.28,31.75,0
0,12,,0,3,0.01,0,0,3,AR,,1,1,1,0,1,0.00,0.00,30.59,57.68,0
0,14,,1,2,0.008,0,0,2,AR,,0,3,1,0,5,0.00,0.00,3.09,55.13,0
0,9,,0,0,0,0,0,0,AR,,0,1,1,0,1,0.00,0.00,26.59,65.52,0
0,2,134,0,0,0,0,0,0,AR,,1,1,1,0,1,0.00,0.00,4.15,253.92,0
0,12,21525,0,0,0,0,0,0,AR,,0,3,1,0,3,0.00,0.00,4.55,42.36,0
0,10,,0,0,0,0,0,0,AR,,0,2,1,0,1,0.00,0.00,33.55,18.98,0
0,3,14168,0,2,1,0,0,0,AR,,0,4,1,0,1,0.00,0.00,34.73,29.10,0
0,1,9863,0,0,0,0,0,0,AR,,1,1,1,0,1,0.00,0.00,30.91,452.23,0
0,13,21528,0,0,0,0,0,0,AR,,0,3,1,0,3,0.00,0.00,4.84,42.36,0
0,7,,0,1,0.009,0,0,0,AR,,0,1,1,0,4,0.00,0.00,18.54,23.91,0
0,11,995,0,0,0,0,0,0,AR,,0,1,1,0,1,0.00,0.00,16.35,16.11,0
0,2,13,0,0,0,0,0,0,AR,,1,1,1,0,1,0.00,0.00,8.72,251.80,0
0,14,920,0,0,0,0,0,0,AR,,0,1,1,0,1,0.00,0.00,29.82,21.20,0
0,13,21531,0,0,0,0,0,0,AR,,0,3,1,0,3,0.00,0.00,5.36,42.36,0
0,3,9866,0,0,0,0,0,0,AR,,1,1,1,0,1,452.23,0.00,20.61,474.44,0
0,10,,0,0,0,0,0,0,AR,,1,1,1,0,1,0.00,0.00,5.17,21.63,0
0,11,,0,0,0,0,0,0,AR,,1,1,1,0,1,0.00,0.00,34.62,29.05,0
3,4,3997,0,4,0.023,0,0,2,AR,0.71,0,2,1,0,2,0.00,0.00,10.21,116.57,0
1,12,38201,0,0,0,0,0,0,AR,,0,1,1,0,1,0.00,0.00,18.06,191.85,0
0,1,6,0,0,0,0,0,0,AR,,0,4,1,0,2,0.00,0.00,12.69,85.88,0
0,11,362290,0,0,0,0,0,0,AR,,1,1,1,0,1,69.75,0.00,15.43,69.75,0
0,3,,0,0,0,0,0,0,AR,0.77,0,2,1,0,1,0.00,0.00,12.96,40.29,0
0,18,,0,0,0,0,0,0,AR,,0,1,1,0,1,0.00,0.00,7.16,11.87,0
0,6,37070,0,0,0,0,0,0,AR,,1,1,1,0,1,0.00,0.00,13.86,70.45,0
0,1,,0,2,0.02,0,0,0,AR,,0,1,1,0,3,0.00,0.00,1.10,109.46,0
0,11,924,0,0,0,0,0,0,AR,0.54,0,1,1,0,1,0.00,0.00,38.22,21.20,0
0,12,1612,0,0,0,0,0,0,AR,,0,1,1,0,1,0.00,0.00,24.35,16.49,1
0,4,17912,0,0,0,0,0,0,AR,,0,3,1,0,2,0.00,0.00,33.08,174.94,0
0,12,5656,0,0,0,0,0,0,AR,0.50,1,2,1,0,1,0.00,0.00,30.08,38.17,0
0,11,,0,0,0,0,0,0,AR,,0,1,1,0,1,0.00,0.00,28.65,75.22,0
0,8,26907,0,0,0,0,0,0,AR,,0,1,1,0,1,0.00,0.00,65.94,13.15,0
0,2,1127,0,0,0,0,0,0,AR,,0,2,1,0,1,0.00,0.00,15.12,45.01,0
